id,name,security,cost_index
31001309,J211805,-0.9900000000,0
31001310,J172028,-0.9900000000,0
31001311,J101833,-0.9900000000,0
31001312,J104815,-0.9900000000,0
31001313,J124635,-0.9900000000,0
31001314,J110738,-0.9900000000,0
31001315,J170550,-0.9900000000,0
31001316,J143704,-0.9900000000,0
31001317,J143614,-0.9900000000,0
31001318,J170236,-0.9900000000,0
31001319,J153034,-0.9900000000,0
31001320,J220338,-0.9900000000,0
31001321,J171828,-0.9900000000,0
31001322,J112942,-0.9900000000,0
31001323,J112709,-0.9900000000,0
31001324,J161213,-0.9900000000,0
31001325,J140739,-0.9900000000,0
31001326,J213534,-0.9900000000,0
31001327,J165224,-0.9900000000,0
31001328,J170144,-0.9900000000,0
31001329,J162010,-0.9900000000,0
31001330,J110226,-0.9900000000,0
31001331,J104421,-0.9900000000,0
31001332,J104330,-0.9900000000,0
31001333,J170376,-0.9900000000,0
31001334,J100338,-0.9900000000,0
31001335,J110034,-0.9900000000,0
31001336,J124207,-0.9900000000,0
31001337,J132907,-0.9900000000,0
31001338,J100015,-0.9900000000,0
31001339,J144024,-0.9900000000,0
31001340,J122806,-0.9900000000,0
31001341,J133250,-0.9900000000,0
31001342,J135852,-0.9900000000,0
31001343,J130616,-0.9900000000,0
31001344,J204323,-0.9900000000,0
31001345,J120742,-0.9900000000,0
31001346,J105549,-0.9900000000,0
31001347,J103237,-0.9900000000,0
31001348,J215326,-0.9900000000,0
31001349,J121700,-0.9900000000,0
31001350,J124358,-0.9900000000,0
31001351,J112420,-0.9900000000,0
31001352,J130022,-0.9900000000,0
31001353,J155419,-0.9900000000,0
31001354,J135723,-0.9900000000,0
31001355,J105201,-0.9900000000,0
31001356,J133218,-0.9900000000,0
31001357,J143345,-0.9900000000,0
31001358,J115448,-0.9900000000,0
31001359,J135642,-0.9900000000,0
31001360,J205900,-0.9900000000,0
31001361,J112747,-0.9900000000,0
31001362,J121027,-0.9900000000,0
31001363,J124744,-0.9900000000,0
31001364,J161303,-0.9900000000,0
31001365,J141848,-0.9900000000,0
31001366,J104001,-0.9900000000,0
31001367,J102304,-0.9900000000,0
31001368,J172852,-0.9900000000,0
31001369,J131304,-0.9900000000,0
31001370,J145632,-0.9900000000,0
31001371,J102515,-0.9900000000,0
31001372,J160645,-0.9900000000,0
31001373,J135129,-0.9900000000,0
31001374,J115909,-0.9900000000,0
31001375,J160225,-0.9900000000,0
31001376,J210458,-0.9900000000,0
31001377,J113925,-0.9900000000,0
31001378,J204815,-0.9900000000,0
31001379,J104754,-0.9900000000,0
31001380,J130518,-0.9900000000,0
31001381,J142200,-0.9900000000,0
31001382,J103731,-0.9900000000,0
31001383,J100046,-0.9900000000,0
31001384,J230301,-0.9900000000,0
31001385,J165839,-0.9900000000,0
31001386,J235953,-0.9900000000,0
31001387,J115018,-0.9900000000,0
31001388,J133458,-0.9900000000,0
31001389,J221859,-0.9900000000,0
31001390,J170215,-0.9900000000,0
31001391,J165820,-0.9900000000,0
31001392,J130253,-0.9900000000,0
31001393,J120937,-0.9900000000,0
31001394,J214811,-0.9900000000,0
31001395,J160419,-0.9900000000,0
31001396,J161752,-0.9900000000,0
31001397,J112610,-0.9900000000,0
31001398,J123726,-0.9900000000,0
31001399,J124837,-0.9900000000,0
31001400,J151643,-0.9900000000,0
31001401,J160321,-0.9900000000,0
31001402,J165308,-0.9900000000,0
31001403,J171359,-0.9900000000,0
31001404,J115547,-0.9900000000,0
31001405,J141055,-0.9900000000,0
31001406,J153202,-0.9900000000,0
31001407,J121845,-0.9900000000,0
31001408,J113456,-0.9900000000,0
31001409,J144746,-0.9900000000,0
31001410,J171554,-0.9900000000,0
31001411,J111029,-0.9900000000,0
31001412,J145129,-0.9900000000,0
31001413,J113730,-0.9900000000,0
31001414,J100956,-0.9900000000,0
31001415,J134407,-0.9900000000,0
31001416,J101507,-0.9900000000,0
31001417,J105546,-0.9900000000,0
31001418,J123528,-0.9900000000,0
31001419,J145318,-0.9900000000,0
31001420,J132611,-0.9900000000,0
31001421,J153338,-0.9900000000,0
31001422,J102534,-0.9900000000,0
31001423,J144519,-0.9900000000,0
31001424,J141218,-0.9900000000,0
31001425,J152255,-0.9900000000,0
31001426,J142241,-0.9900000000,0
31001427,J131047,-0.9900000000,0
31001428,J100150,-0.9900000000,0
31001429,J104311,-0.9900000000,0
31001430,J111950,-0.9900000000,0
31001431,J132754,-0.9900000000,0
31001432,J101551,-0.9900000000,0
31001433,J211027,-0.9900000000,0
31001434,J105415,-0.9900000000,0
31001435,J224148,-0.9900000000,0
31001436,J100806,-0.9900000000,0
31001437,J133638,-0.9900000000,0
31001438,J231614,-0.9900000000,0
31001439,J103110,-0.9900000000,0
31001440,J101706,-0.9900000000,0
31001441,J142214,-0.9900000000,0
31001442,J155340,-0.9900000000,0
31001443,J165326,-0.9900000000,0
31001444,J133113,-0.9900000000,0
31001445,J122656,-0.9900000000,0
31001446,J134716,-0.9900000000,0
31001447,J171344,-0.9900000000,0
31001448,J161119,-0.9900000000,0
31001449,J111404,-0.9900000000,0
31001450,J105346,-0.9900000000,0
31001451,J154631,-0.9900000000,0
31001452,J150112,-0.9900000000,0
31001453,J104649,-0.9900000000,0
31001454,J234421,-0.9900000000,0
31001455,J105726,-0.9900000000,0
31001456,J111758,-0.9900000000,0
31001457,J142923,-0.9900000000,0
31001458,J114026,-0.9900000000,0
31001459,J115118,-0.9900000000,0
31001460,J162226,-0.9900000000,0
31001461,J165020,-0.9900000000,0
31001462,J125302,-0.9900000000,0
31001463,J113754,-0.9900000000,0
31001464,J153215,-0.9900000000,0
31001465,J213820,-0.9900000000,0
31001466,J111555,-0.9900000000,0
31001467,J131553,-0.9900000000,0
31001468,J143841,-0.9900000000,0
31001469,J113250,-0.9900000000,0
31001470,J204635,-0.9900000000,0
31001471,J212954,-0.9900000000,0
31001472,J132309,-0.9900000000,0
31001473,J231341,-0.9900000000,0
31001474,J160800,-0.9900000000,0
31001475,J155338,-0.9900000000,0
31001476,J132149,-0.9900000000,0
31001477,J171937,-0.9900000000,0
31001478,J152443,-0.9900000000,0
31001479,J111329,-0.9900000000,0
31001480,J171334,-0.9900000000,0
31001481,J115552,-0.9900000000,0
31001482,J151520,-0.9900000000,0
31001483,J165920,-0.9900000000,0
31001484,J145838,-0.9900000000,0
31001485,J125031,-0.9900000000,0
31001486,J110736,-0.9900000000,0
31001487,J165423,-0.9900000000,0
31001488,J155521,-0.9900000000,0
31001489,J135508,-0.9900000000,0
31001490,J103008,-0.9900000000,0
31001491,J103704,-0.9900000000,0
31001492,J104603,-0.9900000000,0
31001493,J163641,-0.9900000000,0
31001494,J203952,-0.9900000000,0
31001495,J105411,-0.9900000000,0
31001496,J101126,-0.9900000000,0
31001497,J122155,-0.9900000000,0
31001498,J110016,-0.9900000000,0
31001499,J212417,-0.9900000000,0
31001500,J142355,-0.9900000000,0
31001501,J121347,-0.9900000000,0
31001502,J172915,-0.9900000000,0
31001503,J155416,-0.9900000000,0
31001504,J211258,-0.9900000000,0
31001505,J120643,-0.9900000000,0
31001506,J143946,-0.9900000000,0
31001507,J125247,-0.9900000000,0
31001508,J144732,-0.9900000000,0
31001509,J155711,-0.9900000000,0
31001510,J214308,-0.9900000000,0
31001511,J134851,-0.9900000000,0
31001512,J145452,-0.9900000000,0
31001513,J115026,-0.9900000000,0
31001514,J151720,-0.9900000000,0
31001515,J151353,-0.9900000000,0
31001516,J113727,-0.9900000000,0
31001517,J130944,-0.9900000000,0
31001518,J145238,-0.9900000000,0
31001519,J235219,-0.9900000000,0
31001520,J172512,-0.9900000000,0
31001521,J141322,-0.9900000000,0
31001522,J210333,-0.9900000000,0
31001523,J135836,-0.9900000000,0
31001524,J101915,-0.9900000000,0
31001525,J130203,-0.9900000000,0
31001526,J110719,-0.9900000000,0
31001527,J131208,-0.9900000000,0
31001528,J121623,-0.9900000000,0
31001529,J150637,-0.9900000000,0
31001530,J130332,-0.9900000000,0
31001531,J1226-0,-0.9900000000,0
31001532,J114355,-0.9900000000,0
31001533,J144401,-0.9900000000,0
31001534,J103242,-0.9900000000,0
31001535,J161815,-0.9900000000,0
31001536,J132256,-0.9900000000,0
31001537,J162819,-0.9900000000,0
31001538,J131004,-0.9900000000,0
31001539,J141931,-0.9900000000,0
31001540,J112630,-0.9900000000,0
31001541,J154109,-0.9900000000,0
31001542,J153116,-0.9900000000,0
31001543,J160455,-0.9900000000,0
31001544,J102439,-0.9900000000,0
31001545,J160459,-0.9900000000,0
31001546,J131712,-0.9900000000,0
31001547,J140244,-0.9900000000,0
31001548,J150635,-0.9900000000,0
31001549,J125213,-0.9900000000,0
31001550,J154541,-0.9900000000,0
31001551,J120409,-0.9900000000,0
31001552,J140545,-0.9900000000,0
31001553,J162251,-0.9900000000,0
31001554,J120450,-0.9900000000,0
31001555,J220151,-0.9900000000,0
31001556,J104502,-0.9900000000,0
31001557,J152654,-0.9900000000,0
31001558,J124727,-0.9900000000,0
31001559,J151940,-0.9900000000,0
31001560,J212129,-0.9900000000,0
31001561,J141633,-0.9900000000,0
31001562,J145604,-0.9900000000,0
31001563,J212851,-0.9900000000,0
31001564,J145659,-0.9900000000,0
31001565,J165719,-0.9900000000,0
31001566,J154706,-0.9900000000,0
31001567,J141252,-0.9900000000,0
31001568,J112110,-0.9900000000,0
31001569,J140912,-0.9900000000,0
31001570,J165532,-0.9900000000,0
31001571,J161037,-0.9900000000,0
31001572,J130828,-0.9900000000,0
31001573,J122934,-0.9900000000,0
31001574,J163435,-0.9900000000,0
31001575,J221855,-0.9900000000,0
31001576,J124109,-0.9900000000,0
31001577,J123458,-0.9900000000,0
31001578,J134527,-0.9900000000,0
31001579,J133157,-0.9900000000,0
31001580,J141342,-0.9900000000,0
31001581,J145757,-0.9900000000,0
31001582,J130343,-0.9900000000,0
31001583,J152628,-0.9900000000,0
31001584,J112928,-0.9900000000,0
31001585,J133358,-0.9900000000,0
31001586,J102844,-0.9900000000,0
31001587,J134732,-0.9900000000,0
31001588,J213615,-0.9900000000,0
31001589,J131037,-0.9900000000,0
31001590,J154724,-0.9900000000,0
31001591,J213139,-0.9900000000,0
31001592,J103104,-0.9900000000,0
31001593,J121116,-0.9900000000,0
31001594,J142822,-0.9900000000,0
31001595,J102521,-0.9900000000,0
31001596,J215935,-0.9900000000,0
31001597,J162303,-0.9900000000,0
31001598,J102409,-0.9900000000,0
31001599,J104714,-0.9900000000,0
31001600,J171225,-0.9900000000,0
31001601,J124306,-0.9900000000,0
31001602,J135908,-0.9900000000,0
31001603,J124930,-0.9900000000,0
31001604,J162632,-0.9900000000,0
31001605,J155313,-0.9900000000,0
31001606,J211328,-0.9900000000,0
31001607,J204506,-0.9900000000,0
31001608,J133957,-0.9900000000,0
31001609,J115304,-0.9900000000,0
31001610,J112150,-0.9900000000,0
31001611,J131252,-0.9900000000,0
31001612,J133936,-0.9900000000,0
31001613,J143140,-0.9900000000,0
31001614,J154833,-0.9900000000,0
31001615,J101331,-0.9900000000,0
31001616,J151359,-0.9900000000,0
31001617,J150951,-0.9900000000,0
31001618,J140215,-0.9900000000,0
31001619,J152421,-0.9900000000,0
31001620,J130554,-0.9900000000,0
31001621,J101604,-0.9900000000,0
31001622,J150320,-0.9900000000,0
31001623,J134414,-0.9900000000,0
31001624,J131113,-0.9900000000,0
31001625,J124933,-0.9900000000,0
31001626,J150044,-0.9900000000,0
31001627,J155200,-0.9900000000,0
31001628,J145944,-0.9900000000,0
31001629,J145535,-0.9900000000,0
31001630,J141021,-0.9900000000,0
31001631,J223312,-0.9900000000,0
31001632,J212028,-0.9900000000,0
31001633,J164835,-0.9900000000,0
31001634,J115528,-0.9900000000,0
31001635,J143922,-0.9900000000,0
31001636,J225234,-0.9900000000,0
31001637,J165645,-0.9900000000,0
31001638,J100142,-0.9900000000,0
31001639,J101129,-0.9900000000,0
31001640,J141220,-0.9900000000,0
31001641,J112450,-0.9900000000,0
31001642,J121558,-0.9900000000,0
31001643,J104404,-0.9900000000,0
31001644,J152633,-0.9900000000,0
31001645,J104624,-0.9900000000,0
31001646,J113227,-0.9900000000,0
31001647,J211817,-0.9900000000,0
31001648,J144329,-0.9900000000,0
31001649,J154102,-0.9900000000,0
31001650,J162231,-0.9900000000,0
31001651,J151303,-0.9900000000,0
31001652,J145848,-0.9900000000,0
31001653,J152720,-0.9900000000,0
31001654,J123753,-0.9900000000,0
31001655,J101042,-0.9900000000,0
31001656,J223824,-0.9900000000,0
31001657,J125929,-0.9900000000,0
31001658,J225111,-0.9900000000,0
31001659,J135346,-0.9900000000,0
31001660,J144120,-0.9900000000,0
31001661,J215743,-0.9900000000,0
31001662,J111007,-0.9900000000,0
31001663,J231710,-0.9900000000,0
31001664,J141001,-0.9900000000,0
31001665,J163444,-0.9900000000,0
31001666,J103141,-0.9900000000,0
31001667,J112215,-0.9900000000,0
31001668,J215758,-0.9900000000,0
31001669,J101145,-0.9900000000,0
31001670,J212838,-0.9900000000,0
31001671,J111458,-0.9900000000,0
31001672,J115554,-0.9900000000,0
31001673,J170445,-0.9900000000,0
31001674,J162831,-0.9900000000,0
31001675,J124236,-0.9900000000,0
31001676,J101535,-0.9900000000,0
31001677,J113551,-0.9900000000,0
31001678,J162656,-0.9900000000,0
31001679,J114530,-0.9900000000,0
31001680,J155214,-0.9900000000,0
31001681,J102336,-0.9900000000,0
31001682,J123352,-0.9900000000,0
31001683,J100937,-0.9900000000,0
31001684,J100107,-0.9900000000,0
31001685,J204230,-0.9900000000,0
31001686,J233909,-0.9900000000,0
31001687,J134354,-0.9900000000,0
31001688,J160046,-0.9900000000,0
31001689,J162816,-0.9900000000,0
31001690,J170305,-0.9900000000,0
31001691,J102045,-0.9900000000,0
31001692,J100830,-0.9900000000,0
31001693,J115658,-0.9900000000,0
31001694,J123947,-0.9900000000,0
31001695,J224754,-0.9900000000,0
31001696,J140246,-0.9900000000,0
31001697,J214440,-0.9900000000,0
31001698,J144135,-0.9900000000,0
31001699,J151021,-0.9900000000,0
31001700,J114133,-0.9900000000,0
31001701,J130810,-0.9900000000,0
31001702,J141425,-0.9900000000,0
31001703,J121847,-0.9900000000,0
31001704,J150805,-0.9900000000,0
31001705,J140810,-0.9900000000,0
31001706,J141104,-0.9900000000,0
31001707,J114735,-0.9900000000,0
31001708,J205922,-0.9900000000,0
31001709,J215101,-0.9900000000,0
31001710,J144131,-0.9900000000,0
31001711,J213429,-0.9900000000,0
31001712,J121006,-0.9900000000,0
31001713,J111644,-0.9900000000,0
31001714,J164031,-0.9900000000,0
31001715,J155249,-0.9900000000,0
31001716,J103228,-0.9900000000,0
31001717,J164025,-0.9900000000,0
31001718,J163217,-0.9900000000,0
31001719,J103631,-0.9900000000,0
31001720,J145739,-0.9900000000,0
31001721,J114408,-0.9900000000,0
31001722,J131704,-0.9900000000,0
31001723,J112404,-0.9900000000,0
31001724,J104723,-0.9900000000,0
31001725,J123746,-0.9900000000,0
31001726,J225441,-0.9900000000,0
31001727,J111629,-0.9900000000,0
31001728,J140154,-0.9900000000,0
31001729,J144743,-0.9900000000,0
31001730,J210247,-0.9900000000,0
31001731,J133013,-0.9900000000,0
31001732,J160032,-0.9900000000,0
31001733,J111009,-0.9900000000,0
31001734,J142117,-0.9900000000,0
31001735,J110417,-0.9900000000,0
31001736,J204853,-0.9900000000,0
31001737,J132144,-0.9900000000,0
31001738,J160016,-0.9900000000,0
31001739,J142335,-0.9900000000,0
31001740,J105835,-0.9900000000,0
31001741,J102055,-0.9900000000,0
31001742,J140932,-0.9900000000,0
31001743,J134333,-0.9900000000,0
31001744,J160156,-0.9900000000,0
31001745,J150944,-0.9900000000,0
31001746,J113508,-0.9900000000,0
31001747,J151757,-0.9900000000,0
31001748,J142800,-0.9900000000,0
31001749,J170642,-0.9900000000,0
31001750,J130451,-0.9900000000,0
31001751,J113158,-0.9900000000,0
31001752,J225133,-0.9900000000,0
31001753,J100001,-0.9900000000,0
31001754,J155831,-0.9900000000,0
31001755,J145749,-0.9900000000,0
31001756,J164659,-0.9900000000,0
31001757,J135543,-0.9900000000,0
31001758,J132735,-0.9900000000,0
31001759,J141740,-0.9900000000,0
31001760,J101315,-0.9900000000,0
31001761,J123345,-0.9900000000,0
31001762,J105621,-0.9900000000,0
31001763,J113813,-0.9900000000,0
31001764,J135807,-0.9900000000,0
31001765,J122728,-0.9900000000,0
31001766,J110915,-0.9900000000,0
31001767,J171430,-0.9900000000,0
31001768,J154321,-0.9900000000,0
31001769,J104729,-0.9900000000,0
31001770,J111753,-0.9900000000,0
31001771,J140823,-0.9900000000,0
31001772,J161357,-0.9900000000,0
31001773,J162205,-0.9900000000,0
31001774,J113950,-0.9900000000,0
31001775,J124224,-0.9900000000,0
31001776,J155959,-0.9900000000,0
31001777,J103213,-0.9900000000,0
31001778,J105858,-0.9900000000,0
31001779,J172502,-0.9900000000,0
31001780,J170151,-0.9900000000,0
31001781,J165058,-0.9900000000,0
31001782,J173638,-0.9900000000,0
31001783,J130330,-0.9900000000,0
31001784,J132740,-0.9900000000,0
31001785,J133931,-0.9900000000,0
31001786,J143902,-0.9900000000,0
31001787,J165105,-0.9900000000,0
31001788,J141316,-0.9900000000,0
31001789,J113152,-0.9900000000,0
31001790,J113453,-0.9900000000,0
31001791,J144845,-0.9900000000,0
31001792,J140053,-0.9900000000,0
31001793,J151416,-0.9900000000,0
31001794,J100846,-0.9900000000,0
31001795,J165943,-0.9900000000,0
31001796,J103538,-0.9900000000,0
31001797,J154854,-0.9900000000,0
31001798,J212627,-0.9900000000,0
31001799,J150656,-0.9900000000,0
31001800,J224031,-0.9900000000,0
31001801,J215455,-0.9900000000,0
31001802,J122503,-0.9900000000,0
31001803,J103120,-0.9900000000,0
31001804,J164528,-0.9900000000,0
31001805,J125316,-0.9900000000,0
31001806,J113131,-0.9900000000,0
31001807,J144038,-0.9900000000,0
31001808,J172926,-0.9900000000,0
31001809,J154610,-0.9900000000,0
31001810,J103412,-0.9900000000,0
31001811,J150318,-0.9900000000,0
31001812,J211504,-0.9900000000,0
31001813,J111617,-0.9900000000,0
31001814,J100346,-0.9900000000,0
31001815,J143557,-0.9900000000,0
31001816,J130001,-0.9900000000,0
31001817,J101142,-0.9900000000,0
31001818,J155002,-0.9900000000,0
31001819,J154232,-0.9900000000,0
31001820,J142506,-0.9900000000,0
31001821,J155506,-0.9900000000,0
31001822,J163754,-0.9900000000,0
31001823,J100357,-0.9900000000,0
31001824,J115031,-0.9900000000,0
31001825,J122706,-0.9900000000,0
31001826,J114318,-0.9900000000,0
31001827,J150625,-0.9900000000,0
31001828,J113437,-0.9900000000,0
31001829,J213924,-0.9900000000,0
31001830,J152711,-0.9900000000,0
31001831,J160929,-0.9900000000,0
31001832,J153110,-0.9900000000,0
31001833,J132532,-0.9900000000,0
31001834,J114031,-0.9900000000,0
31001835,J120316,-0.9900000000,0
31001836,J151610,-0.9900000000,0
31001837,J145937,-0.9900000000,0
31001838,J122056,-0.9900000000,0
31001839,J170127,-0.9900000000,0
31001840,J145424,-0.9900000000,0
31001841,J101835,-0.9900000000,0
31001842,J103907,-0.9900000000,0
31001843,J130237,-0.9900000000,0
31001844,J104948,-0.9900000000,0
31001845,J120844,-0.9900000000,0
31001846,J154824,-0.9900000000,0
31001847,J134216,-0.9900000000,0
31001848,J120131,-0.9900000000,0
31001849,J120134,-0.9900000000,0
31001850,J224558,-0.9900000000,0
31001851,J161029,-0.9900000000,0
31001852,J225530,-0.9900000000,0
31001853,J154407,-0.9900000000,0
31001854,J140720,-0.9900000000,0
31001855,J222125,-0.9900000000,0
31001856,J152502,-0.9900000000,0
31001857,J220215,-0.9900000000,0
31001858,J141647,-0.9900000000,0
31001859,J101957,-0.9900000000,0
31001860,J223808,-0.9900000000,0
31001861,J105433,-0.9900000000,0
31001862,J153722,-0.9900000000,0
31001863,J105348,-0.9900000000,0
31001864,J113133,-0.9900000000,0
31001865,J105319,-0.9900000000,0
31001866,J162828,-0.9900000000,0
31001867,J233449,-0.9900000000,0
31001868,J150026,-0.9900000000,0
31001869,J125629,-0.9900000000,0
31001870,J123246,-0.9900000000,0
31001871,J215615,-0.9900000000,0
31001872,J152404,-0.9900000000,0
31001873,J132152,-0.9900000000,0
31001874,J145335,-0.9900000000,0
31001875,J162255,-0.9900000000,0
31001876,J112722,-0.9900000000,0
31001877,J134459,-0.9900000000,0
31001878,J131624,-0.9900000000,0
31001879,J165611,-0.9900000000,0
31001880,J152820,-0.9900000000,0
31001881,J135100,-0.9900000000,0
31001882,J122515,-0.9900000000,0
31001883,J172943,-0.9900000000,0
31001884,J205738,-0.9900000000,0
31001885,J134242,-0.9900000000,0
31001886,J103251,-0.9900000000,0
31001887,J111220,-0.9900000000,0
31001888,J170540,-0.9900000000,0
31001889,J102446,-0.9900000000,0
31001890,J141137,-0.9900000000,0
31001891,J164147,-0.9900000000,0
31001892,J100702,-0.9900000000,0
31001893,J133119,-0.9900000000,0
31001894,J124730,-0.9900000000,0
31001895,J132823,-0.9900000000,0
31001896,J100724,-0.9900000000,0
31001897,J162638,-0.9900000000,0
31001898,J230257,-0.9900000000,0
31001899,J223018,-0.9900000000,0
31001900,J135449,-0.9900000000,0
31001901,J133537,-0.9900000000,0
31001902,J155714,-0.9900000000,0
31001903,J112325,-0.9900000000,0
31001904,J150606,-0.9900000000,0
31001905,J110550,-0.9900000000,0
31001906,J205659,-0.9900000000,0
31001907,J100120,-0.9900000000,0
31001908,J151057,-0.9900000000,0
31001909,J213245,-0.9900000000,0
31001910,J121230,-0.9900000000,0
31001911,J145203,-0.9900000000,0
31001912,J111106,-0.9900000000,0
31001913,J222834,-0.9900000000,0
31001914,J232336,-0.9900000000,0
31001915,J161032,-0.9900000000,0
31001916,J154733,-0.9900000000,0
31001917,J153144,-0.9900000000,0
31001918,J122721,-0.9900000000,0
31001919,J133440,-0.9900000000,0
31001920,J103727,-0.9900000000,0
31001921,J152739,-0.9900000000,0
31001922,J140717,-0.9900000000,0
31001923,J205205,-0.9900000000,0
31001924,J130026,-0.9900000000,0
31001925,J151035,-0.9900000000,0
31001926,J112603,-0.9900000000,0
31001927,J151811,-0.9900000000,0
31001928,J105441,-0.9900000000,0
31001929,J124949,-0.9900000000,0
31001930,J130711,-0.9900000000,0
31001931,J131948,-0.9900000000,0
31001932,J132814,-0.9900000000,0
31001933,J213734,-0.9900000000,0
31001934,J140608,-0.9900000000,0
31001935,J212336,-0.9900000000,0
31001936,J104448,-0.9900000000,0
31001937,J164846,-0.9900000000,0
31001938,J161354,-0.9900000000,0
31001939,J103959,-0.9900000000,0
31001940,J114353,-0.9900000000,0
31001941,J171622,-0.9900000000,0
31001942,J143123,-0.9900000000,0
31001943,J125023,-0.9900000000,0
31001944,J122116,-0.9900000000,0
31001945,J151718,-0.9900000000,0
31001946,J153335,-0.9900000000,0
31001947,J170122,-0.9900000000,0
31001948,J150515,-0.9900000000,0
31001949,J104216,-0.9900000000,0
31001950,J111000,-0.9900000000,0
31001951,J155600,-0.9900000000,0
31001952,J132601,-0.9900000000,0
31001953,J132258,-0.9900000000,0
31001954,J221512,-0.9900000000,0
31001955,J125853,-0.9900000000,0
31001956,J141609,-0.9900000000,0
31001957,J134096,-0.9900000000,0
31001958,J121146,-0.9900000000,0
31001959,J121649,-0.9900000000,0
31001960,J135559,-0.9900000000,0
31001961,J130735,-0.9900000000,0
31001962,J144115,-0.9900000000,0
31001963,J112241,-0.9900000000,0
31001964,J141204,-0.9900000000,0
31001965,J131401,-0.9900000000,0
31001966,J170231,-0.9900000000,0
31001967,J164430,-0.9900000000,0
31001968,J143740,-0.9900000000,0
31001969,J115517,-0.9900000000,0
31001970,J230936,-0.9900000000,0
31001971,J133525,-0.9900000000,0
31001972,J215338,-0.9900000000,0
31001973,J112003,-0.9900000000,0
31001974,J214318,-0.9900000000,0
31001975,J110938,-0.9900000000,0
31001976,J103453,-0.9900000000,0
31001977,J101000,-0.9900000000,0
31001978,J110117,-0.9900000000,0
31001979,J100328,-0.9900000000,0
31001980,J155845,-0.9900000000,0
31001981,J152703,-0.9900000000,0
31001982,J110628,-0.9900000000,0
31001983,J142438,-0.9900000000,0
31001984,J153054,-0.9900000000,0
31001985,J114019,-0.9900000000,0
31001986,J233255,-0.9900000000,0
31001987,J135046,-0.9900000000,0
31001988,J145322,-0.9900000000,0
31001989,J112844,-0.9900000000,0
31001990,J120816,-0.9900000000,0
31001991,J165340,-0.9900000000,0
31001992,J124409,-0.9900000000,0
31001993,J124733,-0.9900000000,0
31001994,J173645,-0.9900000000,0
31001995,J165743,-0.9900000000,0
31001996,J171013,-0.9900000000,0
31001997,J155905,-0.9900000000,0
31001998,J213055,-0.9900000000,0
31001999,J212224,-0.9900000000,0
31002000,J234252,-0.9900000000,0
31002001,J150036,-0.9900000000,0
31002002,J172431,-0.9900000000,0
31002003,J114154,-0.9900000000,0
31002004,J115127,-0.9900000000,0
31002005,J233658,-0.9900000000,0
31002006,J114403,-0.9900000000,0
31002007,J165946,-0.9900000000,0
31002008,J124046,-0.9900000000,0
31002009,J102736,-0.9900000000,0
31002010,J133252,-0.9900000000,0
31002011,J140600,-0.9900000000,0
31002012,J163701,-0.9900000000,0
31002013,J115041,-0.9900000000,0
31002014,J154726,-0.9900000000,0
31002015,J123602,-0.9900000000,0
31002016,J100549,-0.9900000000,0
31002017,J124100,-0.9900000000,0
31002018,J113701,-0.9900000000,0
31002019,J164327,-0.9900000000,0
31002020,J110018,-0.9900000000,0
31002021,J164511,-0.9900000000,0
31002022,J130037,-0.9900000000,0
31002023,J101028,-0.9900000000,0
31002024,J100858,-0.9900000000,0
31002025,J151813,-0.9900000000,0
31002026,J113758,-0.9900000000,0
31002027,J153802,-0.9900000000,0
31002028,J130401,-0.9900000000,0
31002029,J130241,-0.9900000000,0
31002030,J232934,-0.9900000000,0
31002031,J213642,-0.9900000000,0
31002032,J144107,-0.9900000000,0
31002033,J140336,-0.9900000000,0
31002034,J214712,-0.9900000000,0
31002035,J170809,-0.9900000000,0
31002036,J220924,-0.9900000000,0
31002037,J142624,-0.9900000000,0
31002038,J150306,-0.9900000000,0
31002039,J100425,-0.9900000000,0
31002040,J161745,-0.9900000000,0
31002041,J131718,-0.9900000000,0
31002042,J151319,-0.9900000000,0
31002043,J113059,-0.9900000000,0
31002044,J142234,-0.9900000000,0
31002045,J113636,-0.9900000000,0
31002046,J142858,-0.9900000000,0
31002047,J135540,-0.9900000000,0
31002048,J155739,-0.9900000000,0
31002049,J132427,-0.9900000000,0
31002050,J114337,-0.9900000000,0
31002051,J121842,-0.9900000000,0
31002052,J100415,-0.9900000000,0
31002053,J143057,-0.9900000000,0
31002054,J165953,-0.9900000000,0
31002055,J102753,-0.9900000000,0
31002056,J221325,-0.9900000000,0
31002057,J114443,-0.9900000000,0
31002058,J125990,-0.9900000000,0
31002059,J114518,-0.9900000000,0
31002060,J102623,-0.9900000000,0
31002061,J164900,-0.9900000000,0
31002062,J122049,-0.9900000000,0
31002063,J154846,-0.9900000000,0
31002064,J115522,-0.9900000000,0
31002065,J145844,-0.9900000000,0
31002066,J121704,-0.9900000000,0
31002067,J121959,-0.9900000000,0
31002068,J105849,-0.9900000000,0
31002069,J122610,-0.9900000000,0
31002070,J152912,-0.9900000000,0
31002071,J145359,-0.9900000000,0
31002072,J154906,-0.9900000000,0
31002073,J160547,-0.9900000000,0
31002074,J111150,-0.9900000000,0
31002075,J111935,-0.9900000000,0
31002076,J100237,-0.9900000000,0
31002077,J145735,-0.9900000000,0
31002078,J103600,-0.9900000000,0
31002079,J211517,-0.9900000000,0
31002080,J131128,-0.9900000000,0
31002081,J143107,-0.9900000000,0
31002082,J213125,-0.9900000000,0
31002083,J152325,-0.9900000000,0
31002084,J114014,-0.9900000000,0
31002085,J215215,-0.9900000000,0
